hour,hour_scaled,temperature,humidity,wind_speed,working_day,rental_count,target_scaled
12,0.5217391304347826,0.52,0.94,0.3284,1,130,0.13
13,0.5652173913043478,0.54,0.94,0.2836,1,106,0.106
14,0.6086956521739131,0.54,0.94,0.1642,1,97,0.097
15,0.6521739130434783,0.54,1,0.1343,1,120,0.12
16,0.6956521739130435,0.56,0.94,0.1642,1,201,0.201
17,0.7391304347826086,0.56,0.94,0.1642,1,181,0.181
18,0.782608695652174,0.56,1,0.1642,1,140,0.14
19,0.8260869565217391,0.6,0.88,0.1343,1,197,0.197
20,0.8695652173913043,0.6,0.94,0.0896,1,145,0.145
21,0.9130434782608695,0.58,0.94,0.1343,1,85,0.085
22,0.9565217391304348,0.58,0.94,0.3582,1,107,0.107
23,1.0,0.58,0.94,0.3582,1,69,0.069
0,0.0,0.56,0.94,0.2985,1,26,0.026
1,0.043478260869565216,0.56,0.88,0.3582,1,15,0.015
2,0.08695652173913043,0.56,0.88,0.4478,1,4,0.004
3,0.13043478260869565,0.5,0.82,0.4627,1,1,0.001
4,0.17391304347826086,0.5,0.82,0.4627,1,8,0.008
5,0.21739130434782608,0.48,0.82,0.3582,1,26,0.026
6,0.2608695652173913,0.44,0.82,0.4179,1,92,0.092
7,0.30434782608695654,0.42,0.77,0.4478,1,318,0.318
8,0.34782608695652173,0.44,0.67,0.5224,1,426,0.426
9,0.391304347826087,0.44,0.67,0.5821,1,223,0.223
10,0.43478260869565216,0.46,0.59,0.4478,1,130,0.13
11,0.4782608695652174,0.48,0.55,0.5224,1,129,0.129
12,0.5217391304347826,0.48,0.48,0.5224,1,199,0.199
13,0.5652173913043478,0.5,0.45,0.5821,1,164,0.164
14,0.6086956521739131,0.48,0.48,0.5522,1,155,0.155
15,0.6521739130434783,0.48,0.51,0.4478,1,160,0.16
16,0.6956521739130435,0.48,0.51,0.4478,1,234,0.234
17,0.7391304347826086,0.48,0.48,0.3881,1,494,0.494
18,0.782608695652174,0.46,0.51,0.2985,1,469,0.469
19,0.8260869565217391,0.46,0.51,0.3582,1,298,0.298
20,0.8695652173913043,0.46,0.51,0.3284,1,241,0.241
21,0.9130434782608695,0.44,0.51,0.2985,1,165,0.165
22,0.9565217391304348,0.44,0.51,0.3284,1,128,0.128
23,1.0,0.42,0.58,0.2537,1,90,0.09
0,0.0,0.4,0.62,0.2537,1,50,0.05
1,0.043478260869565216,0.4,0.62,0.2239,1,26,0.026
2,0.08695652173913043,0.38,0.66,0.1642,1,18,0.018
3,0.13043478260869565,0.36,0.71,0.1343,1,7,0.007
4,0.17391304347826086,0.36,0.71,0.1642,1,6,0.006
5,0.21739130434782608,0.34,0.76,0.194,1,31,0.031
6,0.2608695652173913,0.36,0.71,0.1642,1,85,0.085
7,0.30434782608695654,0.36,0.71,0.1642,1,233,0.233
8,0.34782608695652173,0.4,0.62,0.194,1,402,0.402
9,0.391304347826087,0.42,0.58,0.1343,1,222,0.222
10,0.43478260869565216,0.46,0.51,0.1642,1,138,0.138
11,0.4782608695652174,0.5,0.45,0.2239,1,174,0.174
12,0.5217391304347826,0.5,0.45,0.2985,1,240,0.24
13,0.5652173913043478,0.48,0.48,0.3284,1,206,0.206
14,0.6086956521739131,0.52,0.42,0.2985,1,198,0.198
15,0.6521739130434783,0.5,0.45,0.2836,1,235,0.235
16,0.6956521739130435,0.5,0.45,0.2537,1,302,0.302
17,0.7391304347826086,0.46,0.51,0.2537,1,524,0.524
18,0.782608695652174,0.44,0.54,0.2537,1,397,0.397
19,0.8260869565217391,0.44,0.54,0.3881,1,253,0.253
20,0.8695652173913043,0.44,0.54,0.2239,1,184,0.184
21,0.9130434782608695,0.42,0.58,0.1642,1,143,0.143
22,0.9565217391304348,0.42,0.54,0.1642,1,113,0.113
23,1.0,0.4,0.62,0.2239,1,117,0.117
0,0.0,0.4,0.62,0.194,0,96,0.096
1,0.043478260869565216,0.4,0.62,0.194,0,70,0.07
2,0.08695652173913043,0.4,0.62,0.2537,0,31,0.031
3,0.13043478260869565,0.4,0.62,0.1343,0,20,0.02
4,0.17391304347826086,0.38,0.66,0.0896,0,8,0.008
5,0.21739130434782608,0.38,0.66,0,0,8,0.008
6,0.2608695652173913,0.36,0.71,0,0,18,0.018
7,0.30434782608695654,0.36,0.76,0.1045,0,57,0.057
8,0.34782608695652173,0.4,0.71,0,0,114,0.114
9,0.391304347826087,0.42,0.67,0.0896,0,169,0.169
10,0.43478260869565216,0.44,0.62,0.1045,0,236,0.236
11,0.4782608695652174,0.44,0.62,0.1045,0,282,0.282
12,0.5217391304347826,0.46,0.55,0.0896,0,343,0.343
13,0.5652173913043478,0.5,0.45,0,0,322,0.322
14,0.6086956521739131,0.48,0.48,0.2239,0,310,0.31
15,0.6521739130434783,0.48,0.51,0.2239,0,382,0.382
16,0.6956521739130435,0.5,0.45,0.194,0,359,0.359
17,0.7391304347826086,0.46,0.55,0.1343,0,360,0.36
18,0.782608695652174,0.44,0.54,0.0896,0,335,0.335
19,0.8260869565217391,0.44,0.67,0,0,220,0.22
20,0.8695652173913043,0.42,0.67,0,0,159,0.159
21,0.9130434782608695,0.4,0.76,0,0,157,0.157
22,0.9565217391304348,0.4,0.76,0,0,144,0.144
23,1.0,0.38,0.82,0,0,108,0.108
0,0.0,0.36,0.87,0,0,88,0.088
1,0.043478260869565216,0.36,0.87,0,0,71,0.071
2,0.08695652173913043,0.34,0.87,0.0896,0,50,0.05
3,0.13043478260869565,0.34,0.87,0,0,46,0.046
4,0.17391304347826086,0.34,0.87,0,0,6,0.006
5,0.21739130434782608,0.32,0.87,0,0,3,0.003
6,0.2608695652173913,0.32,0.87,0.1045,0,12,0.012
7,0.30434782608695654,0.34,0.87,0.0896,0,21,0.021
8,0.34782608695652173,0.36,0.87,0.1343,0,88,0.088
9,0.391304347826087,0.4,0.76,0,0,143,0.143
10,0.43478260869565216,0.42,0.71,0.0896,0,289,0.289
11,0.4782608695652174,0.46,0.72,0.1642,0,333,0.333
12,0.5217391304347826,0.5,0.59,0.2537,0,413,0.413
13,0.5652173913043478,0.52,0.55,0.194,0,415,0.415
14,0.6086956521739131,0.52,0.55,0.2239,0,408,0.408
15,0.6521739130434783,0.52,0.52,0.1642,0,387,0.387
16,0.6956521739130435,0.52,0.55,0.194,0,405,0.405
17,0.7391304347826086,0.5,0.63,0.1343,0,340,0.34
18,0.782608695652174,0.5,0.63,0.1045,0,284,0.284
19,0.8260869565217391,0.46,0.77,0,0,193,0.193
20,0.8695652173913043,0.44,0.72,0.0896,0,144,0.144
21,0.9130434782608695,0.44,0.72,0.0896,0,99,0.099
22,0.9565217391304348,0.42,0.77,0.1045,0,94,0.094
23,1.0,0.42,0.77,0.1642,0,49,0.049
0,0.0,0.42,0.77,0,1,32,0.032
1,0.043478260869565216,0.4,0.82,0.1343,1,15,0.015
2,0.08695652173913043,0.4,0.87,0.1045,1,7,0.007
3,0.13043478260869565,0.4,0.82,0.0896,1,4,0.004
4,0.17391304347826086,0.4,0.82,0,1,6,0.006
5,0.21739130434782608,0.38,0.87,0,1,21,0.021
6,0.2608695652173913,0.4,0.87,0.1045,1,86,0.086
7,0.30434782608695654,0.38,0.94,0.1045,1,285,0.285
8,0.34782608695652173,0.42,0.88,0.1642,1,398,0.398
9,0.391304347826087,0.44,0.82,0.1642,1,195,0.195
10,0.43478260869565216,0.46,0.82,0.2537,1,129,0.129
11,0.4782608695652174,0.5,0.72,0.1642,1,168,0.168
12,0.5217391304347826,0.52,0.68,0.1045,1,220,0.22
13,0.5652173913043478,0.54,0.64,0.2239,1,198,0.198
14,0.6086956521739131,0.54,0.64,0.194,1,206,0.206
15,0.6521739130434783,0.56,0.6,0.1642,1,177,0.177
16,0.6956521739130435,0.54,0.64,0.194,1,310,0.31
17,0.7391304347826086,0.52,0.68,0.1343,1,614,0.614
18,0.782608695652174,0.54,0.6,0.0896,1,486,0.486
19,0.8260869565217391,0.48,0.82,0,1,237,0.237
20,0.8695652173913043,0.48,0.82,0.1045,1,129,0.129
21,0.9130434782608695,0.46,0.87,0.1045,1,126,0.126
22,0.9565217391304348,0.48,0.75,0.1642,1,79,0.079
23,1.0,0.46,0.77,0.0896,1,59,0.059
0,0.0,0.44,0.77,0.1343,1,30,0.03
1,0.043478260869565216,0.44,0.77,0.1343,1,11,0.011
2,0.08695652173913043,0.42,0.82,0.1343,1,5,0.005
3,0.13043478260869565,0.4,0.87,0,1,4,0.004
4,0.17391304347826086,0.38,0.87,0.1343,1,5,0.005
5,0.21739130434782608,0.38,0.87,0.1343,1,24,0.024
6,0.2608695652173913,0.38,0.82,0.1045,1,98,0.098
7,0.30434782608695654,0.4,0.76,0.194,1,314,0.314
8,0.34782608695652173,0.44,0.72,0,1,408,0.408
9,0.391304347826087,0.48,0.55,0.2239,1,223,0.223
10,0.43478260869565216,0.5,0.51,0.2537,1,128,0.128
11,0.4782608695652174,0.52,0.48,0.2836,1,166,0.166
12,0.5217391304347826,0.54,0.39,0.3582,1,200,0.2
13,0.5652173913043478,0.56,0.37,0.3881,1,198,0.198
14,0.6086956521739131,0.56,0.4,0.2537,1,200,0.2
15,0.6521739130434783,0.56,0.37,0.1045,1,234,0.234
16,0.6956521739130435,0.56,0.37,0.194,1,285,0.285
17,0.7391304347826086,0.56,0.37,0.1045,1,585,0.585
18,0.782608695652174,0.52,0.42,0.1045,1,518,0.518
19,0.8260869565217391,0.48,0.67,0.194,1,338,0.338
20,0.8695652173913043,0.46,0.67,0.1045,1,248,0.248
21,0.9130434782608695,0.44,0.72,0.1343,1,201,0.201
22,0.9565217391304348,0.46,0.67,0.194,1,170,0.17
23,1.0,0.44,0.72,0.1343,1,94,0.094
0,0.0,0.44,0.72,0.194,1,32,0.032
1,0.043478260869565216,0.44,0.67,0.2537,1,12,0.012
2,0.08695652173913043,0.44,0.67,0.1642,1,3,0.003
3,0.13043478260869565,0.44,0.67,0.2239,1,3,0.003
4,0.17391304347826086,0.42,0.71,0.2537,1,5,0.005
5,0.21739130434782608,0.42,0.71,0.2239,1,21,0.021
6,0.2608695652173913,0.42,0.71,0.2239,1,92,0.092
7,0.30434782608695654,0.42,0.71,0.1642,1,299,0.299
8,0.34782608695652173,0.44,0.67,0.194,1,464,0.464
9,0.391304347826087,0.48,0.63,0.2239,1,240,0.24
10,0.43478260869565216,0.52,0.62,0.2537,1,131,0.131
11,0.4782608695652174,0.52,0.59,0.3284,1,155,0.155
12,0.5217391304347826,0.58,0.53,0.2239,1,194,0.194
13,0.5652173913043478,0.56,0.6,0.1045,1,82,0.082
14,0.6086956521739131,0.52,0.77,0,1,66,0.066
15,0.6521739130434783,0.52,0.77,0,1,70,0.07
16,0.6956521739130435,0.52,0.77,0.0896,1,213,0.213
17,0.7391304347826086,0.52,0.77,0.1045,1,454,0.454
18,0.782608695652174,0.52,0.77,0.1642,1,453,0.453
19,0.8260869565217391,0.5,0.82,0,1,331,0.331
20,0.8695652173913043,0.5,0.88,0,1,207,0.207
21,0.9130434782608695,0.52,0.77,0,1,157,0.157
22,0.9565217391304348,0.48,0.88,0.0896,1,135,0.135
23,1.0,0.48,0.88,0.0896,1,75,0.075
0,0.0,0.46,0.94,0,1,26,0.026
1,0.043478260869565216,0.46,0.94,0,1,11,0.011
2,0.08695652173913043,0.46,0.94,0,1,8,0.008
3,0.13043478260869565,0.46,0.94,0,1,4,0.004
4,0.17391304347826086,0.48,0.88,0,1,4,0.004
5,0.21739130434782608,0.48,0.88,0.0896,1,15,0.015
6,0.2608695652173913,0.5,0.82,0,1,46,0.046
7,0.30434782608695654,0.46,0.94,0.0896,1,137,0.137
8,0.34782608695652173,0.48,0.88,0.194,1,316,0.316
9,0.391304347826087,0.5,0.82,0.1642,1,171,0.171
10,0.43478260869565216,0.5,0.88,0.194,1,62,0.062
11,0.4782608695652174,0.5,0.88,0.1343,1,52,0.052
12,0.5217391304347826,0.5,0.88,0.1343,1,53,0.053
13,0.5652173913043478,0.5,0.88,0.1642,1,74,0.074
14,0.6086956521739131,0.52,0.83,0,1,92,0.092
15,0.6521739130434783,0.52,0.83,0.1045,1,107,0.107
16,0.6956521739130435,0.56,0.73,0.1642,1,207,0.207
17,0.7391304347826086,0.5,0.72,0.4627,1,322,0.322
18,0.782608695652174,0.48,0.67,0.4627,1,240,0.24
19,0.8260869565217391,0.44,0.67,0.4627,1,219,0.219
20,0.8695652173913043,0.42,0.67,0.4925,1,182,0.182
21,0.9130434782608695,0.4,0.62,0.5224,1,132,0.132
22,0.9565217391304348,0.36,0.66,0.4925,1,111,0.111
23,1.0,0.34,0.61,0.4179,1,68,0.068
0,0.0,0.34,0.66,0.2537,1,44,0.044
1,0.043478260869565216,0.32,0.66,0.2537,1,16,0.016
2,0.08695652173913043,0.32,0.66,0.2836,1,4,0.004
3,0.13043478260869565,0.3,0.7,0.2836,1,8,0.008
4,0.17391304347826086,0.3,0.65,0.2836,1,10,0.01
5,0.21739130434782608,0.3,0.61,0.2537,1,25,0.025
6,0.2608695652173913,0.28,0.65,0.2537,1,75,0.075
7,0.30434782608695654,0.28,0.65,0.2537,1,205,0.205
8,0.34782608695652173,0.3,0.61,0.2836,1,374,0.374
9,0.391304347826087,0.32,0.57,0.2239,1,229,0.229
10,0.43478260869565216,0.34,0.57,0.2239,1,130,0.13
11,0.4782608695652174,0.36,0.5,0.2239,1,168,0.168
12,0.5217391304347826,0.38,0.4,0.1642,1,213,0.213
13,0.5652173913043478,0.38,0.42,0.2239,1,228,0.228
14,0.6086956521739131,0.36,0.46,0.194,1,185,0.185
15,0.6521739130434783,0.36,0.43,0.2537,1,215,0.215
16,0.6956521739130435,0.36,0.46,0.1642,1,308,0.308
17,0.7391304347826086,0.36,0.5,0.1343,1,446,0.446
18,0.782608695652174,0.36,0.53,0.1642,1,368,0.368
19,0.8260869565217391,0.36,0.5,0.1343,1,204,0.204
20,0.8695652173913043,0.34,0.61,0.2239,1,143,0.143
21,0.9130434782608695,0.32,0.7,0.1642,1,74,0.074
22,0.9565217391304348,0.3,0.75,0.2836,1,36,0.036
23,1.0,0.3,0.81,0.3284,1,39,0.039
0,0.0,0.28,0.87,0.2985,0,19,0.019
1,0.043478260869565216,0.3,0.87,0.2985,0,18,0.018
2,0.08695652173913043,0.3,0.87,0.2985,0,17,0.017
3,0.13043478260869565,0.3,0.81,0.4179,0,8,0.008
4,0.17391304347826086,0.3,0.81,0.4179,0,1,0.001
5,0.21739130434782608,0.26,0.93,0.3582,0,1,0.001
6,0.2608695652173913,0.26,0.87,0.3582,0,5,0.005
7,0.30434782608695654,0.26,0.87,0.3582,0,7,0.007
8,0.34782608695652173,0.28,0.87,0.3582,0,20,0.02
9,0.391304347826087,0.28,0.87,0.3582,0,20,0.02
10,0.43478260869565216,0.26,0.93,0.3284,0,12,0.012
11,0.4782608695652174,0.26,0.93,0.3881,0,27,0.027
12,0.5217391304347826,0.24,0.87,0.4925,0,50,0.05
13,0.5652173913043478,0.24,0.87,0.5224,0,30,0.03
14,0.6086956521739131,0.24,0.87,0.4478,0,29,0.029
15,0.6521739130434783,0.22,0.93,0.2537,0,41,0.041
16,0.6956521739130435,0.22,0.93,0.3284,0,22,0.022
17,0.7391304347826086,0.22,0.93,0.3284,0,31,0.031
18,0.782608695652174,0.22,0.93,0.3284,0,43,0.043
19,0.8260869565217391,0.24,0.87,0.3582,0,39,0.039
20,0.8695652173913043,0.24,0.87,0.3582,0,47,0.047
21,0.9130434782608695,0.24,0.87,0.3582,0,50,0.05
22,0.9565217391304348,0.22,0.87,0.2239,0,54,0.054
23,1.0,0.22,0.87,0.194,0,36,0.036
0,0.0,0.22,0.87,0.2239,0,54,0.054
1,0.043478260869565216,0.22,0.87,0.2537,0,43,0.043
2,0.08695652173913043,0.22,0.87,0.2836,0,50,0.05
3,0.13043478260869565,0.24,0.75,0.3582,0,33,0.033
4,0.17391304347826086,0.22,0.8,0.3284,0,11,0.011
5,0.21739130434782608,0.24,0.75,0.2985,0,4,0.004
6,0.2608695652173913,0.24,0.75,0.2537,0,10,0.01
7,0.30434782608695654,0.24,0.75,0,0,22,0.022
8,0.34782608695652173,0.26,0.7,0.2239,0,80,0.08
9,0.391304347826087,0.3,0.65,0.2537,0,147,0.147
10,0.43478260869565216,0.32,0.61,0.0896,0,178,0.178
11,0.4782608695652174,0.36,0.53,0.2239,0,240,0.24
12,0.5217391304347826,0.38,0.5,0.194,0,314,0.314
13,0.5652173913043478,0.4,0.43,0.2239,0,345,0.345
14,0.6086956521739131,0.42,0.38,0.194,0,300,0.3
15,0.6521739130434783,0.42,0.35,0.1642,0,290,0.29
16,0.6956521739130435,0.42,0.32,0.1343,0,320,0.32
17,0.7391304347826086,0.4,0.35,0.1045,0,245,0.245
18,0.782608695652174,0.36,0.4,0.1343,0,213,0.213
19,0.8260869565217391,0.56,0.49,0.2985,0,153,0.153
20,0.8695652173913043,0.34,0.57,0,0,92,0.092
21,0.9130434782608695,0.32,0.66,0,0,79,0.079
22,0.9565217391304348,0.3,0.75,0,0,71,0.071
23,1.0,0.26,0.87,0,0,37,0.037
0,0.0,0.26,0.87,0,1,23,0.023
1,0.043478260869565216,0.26,0.81,0,1,13,0.013
2,0.08695652173913043,0.24,0.87,0,1,3,0.003
3,0.13043478260869565,0.24,0.87,0.1045,1,3,0.003
4,0.17391304347826086,0.24,0.87,0,1,6,0.006
5,0.21739130434782608,0.22,0.93,0,1,18,0.018
6,0.2608695652173913,0.24,0.87,0,1,86,0.086
7,0.30434782608695654,0.24,0.93,0,1,227,0.227
8,0.34782608695652173,0.28,0.87,0,1,372,0.372
9,0.391304347826087,0.32,0.76,0.1642,1,211,0.211
10,0.43478260869565216,0.36,0.57,0.1642,1,105,0.105
11,0.4782608695652174,0.4,0.5,0.1343,1,128,0.128
12,0.5217391304347826,0.42,0.44,0.2239,1,170,0.17
13,0.5652173913043478,0.44,0.44,0.2239,1,152,0.152
14,0.6086956521739131,0.44,0.47,0.2239,1,141,0.141
15,0.6521739130434783,0.44,0.47,0.1642,1,168,0.168
16,0.6956521739130435,0.42,0.54,0.1642,1,272,0.272
17,0.7391304347826086,0.42,0.54,0.1343,1,486,0.486
18,0.782608695652174,0.4,0.66,0.0896,1,422,0.422
19,0.8260869565217391,0.4,0.66,0.0896,1,238,0.238
20,0.8695652173913043,0.4,0.66,0.0896,1,172,0.172
21,0.9130434782608695,0.36,0.76,0.194,1,116,0.116
22,0.9565217391304348,0.36,0.76,0.194,1,85,0.085
23,1.0,0.36,0.76,0.194,1,52,0.052
0,0.0,0.36,0.87,0.1642,1,21,0.021
1,0.043478260869565216,0.36,0.81,0.1343,1,11,0.011
2,0.08695652173913043,0.36,0.81,0.1642,1,4,0.004
3,0.13043478260869565,0.36,0.81,0.1343,1,6,0.006
4,0.17391304347826086,0.34,0.81,0.2239,1,8,0.008
5,0.21739130434782608,0.32,0.81,0.194,1,18,0.018
6,0.2608695652173913,0.32,0.81,0.194,1,93,0.093
7,0.30434782608695654,0.34,0.76,0.194,1,254,0.254
8,0.34782608695652173,0.36,0.71,0.2537,1,419,0.419
9,0.391304347826087,0.4,0.66,0.1642,1,222,0.222
10,0.43478260869565216,0.44,0.62,0.1343,1,135,0.135
11,0.4782608695652174,0.46,0.63,0.1045,1,117,0.117
12,0.5217391304347826,0.5,0.48,0.0896,1,176,0.176
13,0.5652173913043478,0.48,0.55,0.194,1,167,0.167
14,0.6086956521739131,0.5,0.48,0.2537,1,150,0.15
15,0.6521739130434783,0.5,0.45,0.1343,1,186,0.186
16,0.6956521739130435,0.48,0.44,0.1642,1,298,0.298
17,0.7391304347826086,0.44,0.54,0.1642,1,506,0.506
18,0.782608695652174,0.42,0.58,0.1045,1,460,0.46
19,0.8260869565217391,0.42,0.58,0.0896,1,313,0.313
20,0.8695652173913043,0.4,0.71,0,1,209,0.209
21,0.9130434782608695,0.36,0.81,0,1,127,0.127
22,0.9565217391304348,0.36,0.81,0,1,96,0.096
23,1.0,0.34,0.87,0,1,72,0.072
0,0.0,0.32,0.87,0,1,19,0.019
1,0.043478260869565216,0.3,0.87,0,1,10,0.01
2,0.08695652173913043,0.3,0.87,0,1,2,0.002
3,0.13043478260869565,0.3,0.75,0,1,2,0.002
4,0.17391304347826086,0.3,0.87,0,1,4,0.004
5,0.21739130434782608,0.3,0.81,0,1,27,0.027
6,0.2608695652173913,0.3,0.81,0,1,92,0.092
7,0.30434782608695654,0.3,0.81,0,1,251,0.251
8,0.34782608695652173,0.32,0.87,0,1,472,0.472
9,0.391304347826087,0.34,0.87,0,1,228,0.228
10,0.43478260869565216,0.4,0.71,0.0896,1,133,0.133
11,0.4782608695652174,0.42,0.71,0.1343,1,144,0.144
12,0.5217391304347826,0.46,0.55,0.1642,1,189,0.189
13,0.5652173913043478,0.48,0.48,0.1642,1,161,0.161
14,0.6086956521739131,0.5,0.45,0.1642,1,172,0.172
15,0.6521739130434783,0.48,0.51,0.1642,1,187,0.187
16,0.6956521739130435,0.48,0.51,0.1045,1,266,0.266
17,0.7391304347826086,0.44,0.62,0.194,1,553,0.553
18,0.782608695652174,0.42,0.71,0.1642,1,479,0.479
19,0.8260869565217391,0.4,0.76,0.1343,1,282,0.282
20,0.8695652173913043,0.4,0.66,0.1343,1,182,0.182
21,0.9130434782608695,0.38,0.71,0.1343,1,168,0.168
22,0.9565217391304348,0.36,0.71,0.1343,1,106,0.106
23,1.0,0.36,0.76,0.0896,1,57,0.057
0,0.0,0.36,0.76,0.0896,1,31,0.031
1,0.043478260869565216,0.34,0.81,0.1343,1,15,0.015
2,0.08695652173913043,0.34,0.76,0.1343,1,7,0.007
3,0.13043478260869565,0.34,0.81,0.1343,1,5,0.005
4,0.17391304347826086,0.32,0.81,0.0896,1,4,0.004
5,0.21739130434782608,0.32,0.81,0.1343,1,28,0.028
6,0.2608695652173913,0.34,0.76,0.194,1,99,0.099
7,0.30434782608695654,0.32,0.81,0.0896,1,292,0.292
8,0.34782608695652173,0.34,0.81,0.0896,1,402,0.402
9,0.391304347826087,0.36,0.81,0.194,1,164,0.164
10,0.43478260869565216,0.4,0.76,0.194,1,110,0.11
11,0.4782608695652174,0.44,0.67,0.194,1,120,0.12
12,0.5217391304347826,0.5,0.51,0.194,1,179,0.179
13,0.5652173913043478,0.52,0.48,0.2537,1,169,0.169
14,0.6086956521739131,0.52,0.52,0.1642,1,152,0.152
15,0.6521739130434783,0.52,0.52,0.1642,1,162,0.162
16,0.6956521739130435,0.52,0.48,0.194,1,267,0.267
17,0.7391304347826086,0.48,0.55,0.0896,1,498,0.498
18,0.782608695652174,0.46,0.63,0.1343,1,433,0.433
19,0.8260869565217391,0.44,0.67,0.0896,1,252,0.252
20,0.8695652173913043,0.42,0.71,0.1045,1,209,0.209
21,0.9130434782608695,0.4,0.76,0.1343,1,144,0.144
22,0.9565217391304348,0.4,0.82,0,1,137,0.137
23,1.0,0.4,0.82,0.0896,1,95,0.095
0,0.0,0.4,0.82,0,1,43,0.043
1,0.043478260869565216,0.4,0.82,0,1,17,0.017
2,0.08695652173913043,0.4,0.76,0,1,10,0.01
3,0.13043478260869565,0.38,0.87,0.1642,1,8,0.008
4,0.17391304347826086,0.38,0.87,0.0896,1,7,0.007
5,0.21739130434782608,0.38,0.87,0,1,23,0.023
6,0.2608695652173913,0.38,0.87,0.0896,1,66,0.066
7,0.30434782608695654,0.4,0.86,0.2239,1,245,0.245
8,0.34782608695652173,0.4,0.87,0.3582,1,395,0.395
9,0.391304347826087,0.42,0.71,0.4627,1,254,0.254
10,0.43478260869565216,0.42,0.71,0.3284,1,134,0.134
11,0.4782608695652174,0.44,0.67,0.4478,1,162,0.162
12,0.5217391304347826,0.48,0.55,0.4925,1,197,0.197
13,0.5652173913043478,0.44,0.51,0.4179,1,194,0.194
14,0.6086956521739131,0.44,0.47,0.2985,1,201,0.201
15,0.6521739130434783,0.46,0.44,0.3881,1,237,0.237
16,0.6956521739130435,0.46,0.36,0.3881,1,290,0.29
17,0.7391304347826086,0.42,0.38,0.3582,1,480,0.48
18,0.782608695652174,0.42,0.32,0.4627,1,374,0.374
19,0.8260869565217391,0.4,0.37,0.3582,1,196,0.196
20,0.8695652173913043,0.36,0.43,0.2836,1,186,0.186
21,0.9130434782608695,0.34,0.46,0.2537,1,123,0.123
22,0.9565217391304348,0.34,0.46,0.3284,1,115,0.115
23,1.0,0.32,0.49,0.3284,1,89,0.089
0,0.0,0.32,0.45,0.3582,0,52,0.052
1,0.043478260869565216,0.32,0.45,0.2985,0,62,0.062
2,0.08695652173913043,0.3,0.52,0.3284,0,31,0.031
3,0.13043478260869565,0.3,0.52,0.2985,0,8,0.008
4,0.17391304347826086,0.28,0.56,0.3284,0,8,0.008
5,0.21739130434782608,0.26,0.6,0.3284,0,2,0.002
6,0.2608695652173913,0.26,0.6,0.2537,0,23,0.023
7,0.30434782608695654,0.26,0.6,0.2836,0,34,0.034
8,0.34782608695652173,0.28,0.56,0.3284,0,84,0.084
9,0.391304347826087,0.3,0.56,0.2985,0,141,0.141
10,0.43478260869565216,0.32,0.53,0.2537,0,227,0.227
11,0.4782608695652174,0.36,0.46,0.1045,0,238,0.238
12,0.5217391304347826,0.36,0.46,0.1642,0,372,0.372
13,0.5652173913043478,0.4,0.37,0.1045,0,355,0.355
14,0.6086956521739131,0.42,0.35,0.1343,0,386,0.386
15,0.6521739130434783,0.4,0.37,0.194,0,343,0.343
16,0.6956521739130435,0.4,0.4,0.2239,0,335,0.335
17,0.7391304347826086,0.38,0.4,0.1642,0,334,0.334
18,0.782608695652174,0.36,0.5,0.0896,0,237,0.237
19,0.8260869565217391,0.34,0.53,0,0,204,0.204
20,0.8695652173913043,0.32,0.66,0,0,165,0.165
21,0.9130434782608695,0.32,0.66,0,0,118,0.118
22,0.9565217391304348,0.3,0.65,0,0,82,0.082
23,1.0,0.28,0.7,0,0,85,0.085
0,0.0,0.28,0.75,0,0,75,0.075
1,0.043478260869565216,0.26,0.81,0,0,115,0.115
2,0.08695652173913043,0.26,0.81,0,0,29,0.029
3,0.13043478260869565,0.24,0.87,0,0,9,0.009
4,0.17391304347826086,0.24,0.87,0,0,6,0.006
5,0.21739130434782608,0.24,0.87,0.1343,0,5,0.005
6,0.2608695652173913,0.26,0.81,0.0896,0,16,0.016
7,0.30434782608695654,0.26,0.87,0.1045,0,28,0.028
8,0.34782608695652173,0.28,0.87,0.0896,0,90,0.09
9,0.391304347826087,0.3,0.75,0.0896,0,170,0.17
10,0.43478260869565216,0.36,0.66,0.0896,0,262,0.262
11,0.4782608695652174,0.42,0.58,0.0896,0,320,0.32
12,0.5217391304347826,0.44,0.54,0,0,346,0.346
13,0.5652173913043478,0.46,0.51,0.1642,0,314,0.314
14,0.6086956521739131,0.46,0.55,0.194,0,320,0.32
15,0.6521739130434783,0.48,0.51,0.194,0,306,0.306
16,0.6956521739130435,0.46,0.55,0.2239,0,347,0.347
17,0.7391304347826086,0.44,0.62,0.1642,0,256,0.256
18,0.782608695652174,0.42,0.71,0.1045,0,185,0.185
19,0.8260869565217391,0.38,0.76,0.194,0,151,0.151
20,0.8695652173913043,0.36,0.81,0.1045,0,116,0.116
21,0.9130434782608695,0.36,0.81,0.0896,0,88,0.088
22,0.9565217391304348,0.36,0.87,0,0,45,0.045
23,1.0,0.34,0.87,0.0896,0,50,0.05
0,0.0,0.34,0.87,0,1,15,0.015
1,0.043478260869565216,0.34,0.87,0,1,8,0.008
2,0.08695652173913043,0.32,0.93,0,1,2,0.002
3,0.13043478260869565,0.32,0.93,0,1,3,0.003
4,0.17391304347826086,0.32,0.93,0,1,6,0.006
5,0.21739130434782608,0.3,0.93,0,1,26,0.026
6,0.2608695652173913,0.28,0.93,0,1,99,0.099
7,0.30434782608695654,0.28,0.93,0,1,311,0.311
